rightClass,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
rock,0.671629786491394,0.8239617943763733,-2.3556424366688589e-07,0.6465668678283691,0.72537761926651,0.0024308396968990564,0.5702717900276184,0.6770467758178711,-0.009475573897361755,0.4919033944606781,0.6920463442802429,-0.02076694741845131,0.4452093839645386,0.729455292224884,-0.03120117262005806,0.5765172243118286,0.6380040645599365,-0.03818248212337494,0.4771091938018799,0.6268904209136963,-0.05666109547019005,0.49082648754119873,0.6524229645729065,-0.06175529956817627,0.5174538493156433,0.663360595703125,-0.06304280459880829,0.5667368769645691,0.7051146030426025,-0.048765845596790314,0.4608633518218994,0.687566876411438,-0.06382770091295242,0.48299461603164673,0.7043439745903015,-0.060148872435092926,0.513081431388855,0.7152442336082458,-0.0570707768201828,0.5571766495704651,0.7748855352401733,-0.05661095306277275,0.46918436884880066,0.762847363948822,-0.0655430257320404,0.494804322719574,0.7656916379928589,-0.05075503885746002,0.5223802328109741,0.7702290415763855,-0.04094350337982178,0.5498674511909485,0.8383187055587769,-0.0631188154220581,0.4875667691230774,0.8189412951469421,-0.06555846333503723,0.5092424750328064,0.8170564770698547,-0.05094263702630997,0.5312438011169434,0.821393609046936,-0.04060937836766243
rock,0.6736525297164917,0.8195496797561646,-2.272764874078348e-07,0.6467086672782898,0.7221378684043884,0.002741573378443718,0.5696677565574646,0.6743833422660828,-0.009424259886145592,0.4894011318683624,0.6908150315284729,-0.020872043445706367,0.4430576264858246,0.7349538207054138,-0.03138082101941109,0.5765259861946106,0.6368865370750427,-0.0390494167804718,0.4767831563949585,0.6273638606071472,-0.057172417640686035,0.4902956485748291,0.6536849141120911,-0.061194755136966705,0.5167624950408936,0.6644189357757568,-0.06172909587621689,0.5667480230331421,0.7043179869651794,-0.04974527284502983,0.46136850118637085,0.6891514658927917,-0.06456796079874039,0.4828798472881317,0.706922709941864,-0.0596945695579052,0.5118576884269714,0.7169750332832336,-0.05595972761511803,0.5574522018432617,0.7749816179275513,-0.05757744237780571,0.47061365842819214,0.7653771638870239,-0.06624110788106918,0.49612700939178467,0.7690637707710266,-0.050293661653995514,0.5234963297843933,0.7729802131652832,-0.03984144330024719,0.5504538416862488,0.8393843770027161,-0.06404846906661987,0.4887348413467407,0.8201152086257935,-0.06549393385648727,0.5092998147010803,0.8191462159156799,-0.049914561212062836,0.5304416418075562,0.8233605623245239,-0.03911493346095085
rock,0.670710027217865,0.8227678537368774,-2.2410890210267098e-07,0.6468445658683777,0.724539577960968,0.0018111095996573567,0.5705586671829224,0.6748937964439392,-0.010664565488696098,0.49133387207984924,0.6895669102668762,-0.02221255749464035,0.4447139799594879,0.7335367202758789,-0.033170491456985474,0.5760377645492554,0.6372976303100586,-0.041640739887952805,0.4769924283027649,0.6269456148147583,-0.05980510264635086,0.49175265431404114,0.6514336466789246,-0.06455814838409424,0.5184856057167053,0.6620219945907593,-0.06581368297338486,0.5661262273788452,0.7061976194381714,-0.05186569690704346,0.4612506628036499,0.6873019933700562,-0.06658633798360825,0.4844777584075928,0.7034257650375366,-0.06244600936770439,0.5144152641296387,0.7152873873710632,-0.05931137502193451,0.5565156936645508,0.776849627494812,-0.05905287712812424,0.4705623984336853,0.761180579662323,-0.06763274222612381,0.4965277910232544,0.7642024755477905,-0.052166905254125595,0.5234768986701965,0.7707499265670776,-0.04214445501565933,0.5489487648010254,0.8407352566719055,-0.06487805396318436,0.48804357647895813,0.816471517086029,-0.06664277613162994,0.5091757774353027,0.8146060109138489,-0.051199380308389664,0.5299822688102722,0.8209208250045776,-0.04059944674372673
rock,0.6725209951400757,0.8157082200050354,-2.2346927153193974e-07,0.6458507776260376,0.7184750437736511,0.0027379048988223076,0.5683266520500183,0.6715212464332581,-0.009362796321511269,0.489143043756485,0.6889444589614868,-0.02090788446366787,0.44486933946609497,0.7335050702095032,-0.0317009873688221,0.5750277638435364,0.635078489780426,-0.03950025141239166,0.47604575753211975,0.6270290017127991,-0.05783983692526817,0.4918738305568695,0.6519365310668945,-0.06287628412246704,0.5194763541221619,0.6612451076507568,-0.06437739729881287,0.5665463805198669,0.7037429809570312,-0.050333477556705475,0.4618484675884247,0.6901437044143677,-0.06506655365228653,0.4844076931476593,0.7055668830871582,-0.06086871773004532,0.5142835378646851,0.7153806090354919,-0.05792078748345375,0.5581625699996948,0.774639368057251,-0.05829176306724548,0.47116756439208984,0.7646000981330872,-0.06651972234249115,0.4963931143283844,0.7662176489830017,-0.05087806284427643,0.5234848260879517,0.7702127695083618,-0.04088244587182999,0.5516365766525269,0.8382967114448547,-0.06496667861938477,0.4891898036003113,0.8180592060089111,-0.06593216210603714,0.5092385411262512,0.8150981664657593,-0.050286438316106796,0.5299468040466309,0.8195358514785767,-0.039710965007543564
rock,0.6703789234161377,0.8205445408821106,-2.1674648564840027e-07,0.6461605429649353,0.7204623818397522,0.00039636282599531114,0.5694799423217773,0.6717827916145325,-0.013023811392486095,0.4914807081222534,0.6884864568710327,-0.02547598071396351,0.4462026357650757,0.7321624159812927,-0.03734687343239784,0.5761587619781494,0.6365472674369812,-0.042889829725027084,0.4788965582847595,0.6271525025367737,-0.06306299567222595,0.4931734800338745,0.6506723165512085,-0.06963591277599335,0.5198822021484375,0.6607533097267151,-0.07189733535051346,0.5673061013221741,0.7060104608535767,-0.053268734365701675,0.46298539638519287,0.6877748966217041,-0.07002190500497818,0.48494991660118103,0.7024135589599609,-0.06750985234975815,0.5150824785232544,0.7142800688743591,-0.06526856869459152,0.5579118132591248,0.7769752144813538,-0.06087319552898407,0.4705093502998352,0.7615232467651367,-0.0710795670747757,0.4953938126564026,0.7631687521934509,-0.0564744807779789,0.5226592421531677,0.7695682644844055,-0.046587664633989334,0.5502131581306458,0.8407241106033325,-0.06726820021867752,0.4868192672729492,0.8160960674285889,-0.06975046545267105,0.5071669220924377,0.8135919570922852,-0.05458882823586464,0.5284113883972168,0.820391058921814,-0.04408339411020279
rock,0.6705807447433472,0.8134211301803589,-2.1796813598484732e-07,0.6443101763725281,0.716452419757843,0.0014729395043104887,0.5661237835884094,0.6685528755187988,-0.011401503346860409,0.4876134991645813,0.6863235235214233,-0.023424401879310608,0.4443158209323883,0.7341176271438599,-0.03480181470513344,0.5745360851287842,0.6352936625480652,-0.04190810024738312,0.47574883699417114,0.627371609210968,-0.06107620894908905,0.49106720089912415,0.6529587507247925,-0.06656402349472046,0.5183194875717163,0.6621430516242981,-0.06838160008192062,0.5663795471191406,0.7038998007774353,-0.052605580538511276,0.46219196915626526,0.6900219321250916,-0.0678972601890564,0.48459675908088684,0.7058875560760498,-0.06346376985311508,0.5143446922302246,0.7146728038787842,-0.06045684218406677,0.5581324100494385,0.7746549844741821,-0.060535501688718796,0.47079870104789734,0.7638525366783142,-0.0697464793920517,0.49609264731407166,0.7660015225410461,-0.05391506105661392,0.5234459042549133,0.7694422006607056,-0.04373116046190262,0.5514376759529114,0.8387452363967896,-0.06724550575017929,0.48829400539398193,0.8181954622268677,-0.0693640485405922,0.5090088248252869,0.8160542249679565,-0.0537906177341938,0.5305891633033752,0.8210333585739136,-0.04323089122772217
rock,0.6698859333992004,0.8189838528633118,-2.232221731901518e-07,0.6459381580352783,0.7196967601776123,0.0023966915905475616,0.5686503052711487,0.6734821796417236,-0.009664223529398441,0.49053433537483215,0.6930677890777588,-0.020962977781891823,0.4453243315219879,0.7351397275924683,-0.03180721029639244,0.5740182995796204,0.6358956098556519,-0.04142407700419426,0.47673743963241577,0.6265571117401123,-0.058901265263557434,0.49260950088500977,0.6517495512962341,-0.06346651911735535,0.5205277800559998,0.6625737547874451,-0.06487375497817993,0.5644994378089905,0.7052783370018005,-0.052000742405653,0.4609658122062683,0.6864275932312012,-0.06623434275388718,0.48443588614463806,0.7021504640579224,-0.06255888193845749,0.5150328874588013,0.7144210338592529,-0.05993395298719406,0.5554724931716919,0.7766392827033997,-0.05936737358570099,0.4693987965583801,0.7612677812576294,-0.06710956990718842,0.49552953243255615,0.7635768055915833,-0.05190136283636093,0.5225499868392944,0.7701139450073242,-0.042379625141620636,0.5491752624511719,0.8411094546318054,-0.06532774865627289,0.48764461278915405,0.8160770535469055,-0.06665865331888199,0.5084839463233948,0.8137096166610718,-0.051114145666360855,0.5292290449142456,0.8203949928283691,-0.04066818207502365
rock,0.6710736751556396,0.8168230056762695,-2.0425618174613192e-07,0.6452633142471313,0.7184373140335083,0.0008553933002986014,0.5689412355422974,0.6709671020507812,-0.012612450867891312,0.490902841091156,0.6883094906806946,-0.02494758553802967,0.4456688165664673,0.7310456037521362,-0.036581654101610184,0.5744117498397827,0.6378095746040344,-0.044737014919519424,0.476079523563385,0.6276603937149048,-0.06303663551807404,0.49229317903518677,0.650966465473175,-0.06755639612674713,0.5203492045402527,0.6614837050437927,-0.0685623288154602,0.5648003220558167,0.7078060507774353,-0.05467890202999115,0.4613276720046997,0.6881521344184875,-0.06958524882793427,0.4841362535953522,0.7015383839607239,-0.06571789085865021,0.5147184133529663,0.7140049934387207,-0.06293868273496628,0.5553523898124695,0.7788519859313965,-0.06139445677399635,0.4688357710838318,0.7618927359580994,-0.06923440098762512,0.4944625794887543,0.7623550295829773,-0.05353381484746933,0.5222060084342957,0.7693615555763245,-0.04366796836256981,0.5483555197715759,0.8423446416854858,-0.06690921634435654,0.4865156412124634,0.8169409036636353,-0.068193718791008,0.5069345831871033,0.8127209544181824,-0.052602268755435944,0.5277133584022522,0.8192420601844788,-0.04205118492245674
rock,0.6683558821678162,0.8260607719421387,-2.437037665004027e-07,0.6468318700790405,0.7247246503829956,0.002652619732543826,0.5690723657608032,0.6747717261314392,-0.007862995378673077,0.4902617335319519,0.6888291239738464,-0.01784106343984604,0.4460360109806061,0.7310395836830139,-0.02736041322350502,0.572691798210144,0.6384316086769104,-0.03676554933190346,0.4770740866661072,0.6272149085998535,-0.0540652722120285,0.491552472114563,0.6523956060409546,-0.05939579755067825,0.5187278389930725,0.6623532176017761,-0.061347782611846924,0.562750518321991,0.7071439623832703,-0.04722516983747482,0.4624314308166504,0.6884896159172058,-0.061087317764759064,0.4849705994129181,0.7045478224754333,-0.05761513486504555,0.5149496793746948,0.7149952054023743,-0.05497832968831062,0.5536810159683228,0.777594804763794,-0.054919637739658356,0.46932947635650635,0.7605587244033813,-0.06344607472419739,0.495092511177063,0.7643041014671326,-0.04852137714624405,0.5219905376434326,0.7706497311592102,-0.03876597061753273,0.5473729968070984,0.8413938879966736,-0.06127515062689781,0.4878574013710022,0.8158312439918518,-0.06332232803106308,0.5091841220855713,0.8159658312797546,-0.04811733216047287,0.5300004482269287,0.8235032558441162,-0.03760985657572746
rock,0.6692277193069458,0.8267651796340942,-2.347804297642142e-07,0.646267294883728,0.7257932424545288,0.0038078268989920616,0.5678783059120178,0.6751270890235901,-0.007253966759890318,0.487163782119751,0.6907570958137512,-0.01771344058215618,0.44234418869018555,0.7362370491027832,-0.027713213115930557,0.5735084414482117,0.6365343928337097,-0.03769997879862785,0.4760947525501251,0.6275425553321838,-0.05399412661790848,0.49144110083580017,0.6539850831031799,-0.05785613879561424,0.5188199281692505,0.6632676124572754,-0.059086162596940994,0.5637636184692383,0.7060548067092896,-0.04882579669356346,0.46016353368759155,0.6882921457290649,-0.06225195154547691,0.4828711748123169,0.7061089277267456,-0.05772235989570618,0.5133753418922424,0.7176368236541748,-0.05456604063510895,0.5542753338813782,0.7778147459030151,-0.05681854113936424,0.468474805355072,0.7636313438415527,-0.06422729045152664,0.4945855438709259,0.7671029567718506,-0.0488213449716568,0.5217006206512451,0.7722695469856262,-0.03919939696788788,0.5473611354827881,0.8425958156585693,-0.06333831697702408,0.48659345507621765,0.8187897205352783,-0.06443917006254196,0.5079728364944458,0.8182477951049805,-0.04897614195942879,0.528858482837677,0.82402503490448,-0.03858227655291557
rock,0.6689291596412659,0.8125603795051575,-2.1888227763611212e-07,0.6403660178184509,0.7166397571563721,0.0036190683022141457,0.5637284517288208,0.6728454828262329,-0.009513461031019688,0.4856853485107422,0.6906729340553284,-0.022033346816897392,0.44047456979751587,0.734544575214386,-0.03416194021701813,0.5733622908592224,0.6385190486907959,-0.04442479833960533,0.47498175501823425,0.6291303634643555,-0.059549011290073395,0.4862021207809448,0.6536651253700256,-0.06047719344496727,0.511100709438324,0.6647225022315979,-0.059875715523958206,0.5658352375030518,0.7056329250335693,-0.05582468956708908,0.45892196893692017,0.6905065774917603,-0.06888322532176971,0.4780943989753723,0.705069363117218,-0.06327808648347855,0.5079390406608582,0.7163695096969604,-0.060233138501644135,0.5578052401542664,0.7747780680656433,-0.06352278590202332,0.46631118655204773,0.7620375156402588,-0.07031356543302536,0.4898924231529236,0.7622845768928528,-0.0547843761742115,0.518049955368042,0.7675938010215759,-0.04590465873479843,0.5511795282363892,0.8374772071838379,-0.06972343474626541,0.4861811101436615,0.8188769221305847,-0.07200029492378235,0.5048179626464844,0.812614381313324,-0.05813905969262123,0.5264752507209778,0.8155039548873901,-0.04918038472533226
rock,0.6695997714996338,0.8146182298660278,-1.873094248594498e-07,0.643273115158081,0.7181099057197571,-0.0006478626746684313,0.5661758184432983,0.6743582487106323,-0.01363245490938425,0.4882248342037201,0.6919379234313965,-0.02568933367729187,0.44502967596054077,0.7289566397666931,-0.03662324324250221,0.571717381477356,0.6380625367164612,-0.038424160331487656,0.4760735034942627,0.6290276050567627,-0.05748124048113823,0.4896920919418335,0.6539437770843506,-0.06419072300195694,0.5160996317863464,0.6634717583656311,-0.06682424247264862,0.5631605982780457,0.7062522172927856,-0.04764215275645256,0.4624679386615753,0.6908432245254517,-0.06290192157030106,0.48223161697387695,0.7044119834899902,-0.060422640293836594,0.5106947422027588,0.7135195136070251,-0.05835246294736862,0.5552345514297485,0.7761220932006836,-0.054599594324827194,0.46993494033813477,0.7645666599273682,-0.06425053626298904,0.49322980642318726,0.765315055847168,-0.050169240683317184,0.5195164084434509,0.7701764702796936,-0.040624942630529404,0.5490051507949829,0.8390178084373474,-0.06056087091565132,0.48836567997932434,0.8193247318267822,-0.06312040984630585,0.5079531669616699,0.8159216046333313,-0.048688266426324844,0.5283849835395813,0.8208589553833008,-0.038473036140203476
rock,0.668850302696228,0.814099133014679,-2.0553757451580168e-07,0.6425110697746277,0.7187623381614685,0.0007000745972618461,0.565463662147522,0.6733315587043762,-0.01195437740534544,0.4879361689090729,0.6914927363395691,-0.023731211200356483,0.4426363706588745,0.7322185635566711,-0.03471805900335312,0.5709185600280762,0.6382590532302856,-0.04135207086801529,0.47405290603637695,0.6288387775421143,-0.06030748784542084,0.48885077238082886,0.65427166223526,-0.06615908443927765,0.5163341760635376,0.6639750599861145,-0.068137027323246,0.5625085830688477,0.7076398134231567,-0.051134660840034485,0.4604147970676422,0.6906216144561768,-0.0657232478260994,0.48198747634887695,0.7047702670097351,-0.06169922277331352,0.51177579164505,0.7135507464408875,-0.0588606633245945,0.5548754930496216,0.7775167226791382,-0.05830579623579979,0.4685412347316742,0.7636600732803345,-0.06723849475383759,0.4931953549385071,0.7645644545555115,-0.051882266998291016,0.5203028321266174,0.7689587473869324,-0.041973136365413666,0.5490149855613708,0.8403385877609253,-0.06431923061609268,0.4872393012046814,0.8200310468673706,-0.06696672737598419,0.5078306198120117,0.8161147832870483,-0.05200033262372017,0.5291275978088379,0.8204883933067322,-0.04160527512431145
